00/00/0000, 00:00:00, Master Init Complete
12/11/2012, 12:27:25, Note,4
12/11/2012, 12:27:25, Note,4
12/11/2012, 12:27:25, Note,1
12/11/2012, 12:27:25, Note,4
12/11/2012, 12:27:27, Note,4
12/11/2012, 12:27:27, Note,4
12/11/2012, 12:27:27, Note,1
12/11/2012, 12:27:28, Note,4
12/11/2012, 12:27:29, Note,4
12/11/2012, 12:27:29, Note,4
12/11/2012, 12:27:30, Note,4
12/11/2012, 12:27:30, Note,1
12/11/2012, 12:27:30, Note,4
12/11/2012, 12:27:31, Note,4
12/11/2012, 12:27:31, Note,1
12/11/2012, 12:27:32, Note,4
12/11/2012, 12:27:32, Note,4
12/11/2012, 12:27:33, Note,4
12/11/2012, 12:27:33, Note,1
12/11/2012, 12:27:33, Note,4
12/11/2012, 12:27:34, Note,4
12/11/2012, 12:27:34, Note,4
12/11/2012, 12:27:34, Note,4
12/11/2012, 12:27:35, Note,4
12/11/2012, 12:27:35, Note,4
12/11/2012, 12:27:35, Note,4
12/11/2012, 12:27:36, Note,4
12/11/2012, 12:27:37, Note,4
12/11/2012, 12:27:37, Note,4
12/11/2012, 12:27:37, Note,4
12/11/2012, 12:27:38, Note,4
12/11/2012, 12:27:38, Note,4
12/11/2012, 12:27:39, Note,4
12/11/2012, 12:27:39, Note,4
12/11/2012, 12:27:39, Note,4
12/11/2012, 12:27:39, Note,1
12/11/2012, 12:27:39, Note,4
12/11/2012, 12:27:39, Note,4
12/11/2012, 12:27:40, Note,4
12/11/2012, 12:27:40, Note,4
12/11/2012, 12:27:40, Note,1
12/11/2012, 12:27:41, Note,4
12/11/2012, 12:27:41, Note,4
12/11/2012, 12:27:42, Note,4
12/11/2012, 12:27:42, Note,4
12/11/2012, 12:27:43, Note,1
12/11/2012, 12:27:44, Note,4
12/11/2012, 12:27:44, Note,1
12/11/2012, 12:27:46, Note,4
12/11/2012, 12:27:47, Note,4
12/11/2012, 12:27:48, Note,4
12/11/2012, 12:27:51, Note,4
12/11/2012, 12:27:51, Note,1
12/11/2012, 12:27:52, Note,4
12/11/2012, 12:27:52, Note,4
12/11/2012, 12:27:52, Note,4
12/11/2012, 12:27:53, Note,4
12/11/2012, 12:27:53, Note,4
12/11/2012, 12:27:53, Note,4
12/11/2012, 12:27:53, Note,1
12/11/2012, 12:27:54, Note,4
12/11/2012, 12:27:55, Note,4
12/11/2012, 12:27:55, Note,4
12/11/2012, 12:27:56, Note,4
12/11/2012, 12:27:56, Note,4
12/11/2012, 12:27:56, Note,4
12/11/2012, 12:27:57, Note,4
12/11/2012, 12:27:57, Note,4
12/11/2012, 12:27:57, Note,4
12/11/2012, 12:27:58, Note,4
12/11/2012, 12:27:59, Note,4
12/11/2012, 12:27:59, Note,4
12/11/2012, 12:27:59, Note,4
12/11/2012, 12:28:00, Note,4
12/11/2012, 12:28:00, Note,4
12/11/2012, 12:28:00, Note,4
12/11/2012, 12:28:00, Note,4
12/11/2012, 12:28:01, Note,1
12/11/2012, 12:28:01, Note,4
12/11/2012, 12:28:02, Note,4
12/11/2012, 12:28:02, Note,4
12/11/2012, 12:28:03, Note,4
12/11/2012, 12:28:03, Note,1
12/11/2012, 12:28:03, Note,4
12/11/2012, 12:28:03, Note,1
12/11/2012, 12:28:04, Note,4
12/11/2012, 12:28:04, Note,1
12/11/2012, 12:28:05, Note,4
12/11/2012, 12:28:06, Note,4
12/11/2012, 12:28:06, Note,4
12/11/2012, 12:28:06, Note,1
12/11/2012, 12:28:07, Note,1
12/11/2012, 12:28:07, Note,4
12/11/2012, 12:28:07, Note,4
12/11/2012, 12:28:07, Note,4
12/11/2012, 12:28:08, Note,1
12/11/2012, 12:28:08, Note,1
12/11/2012, 12:28:09, Note,1
12/11/2012, 12:28:10, Note,1
12/11/2012, 12:28:11, Note,4
12/11/2012, 12:28:11, Note,4
12/11/2012, 12:28:12, Note,4
12/11/2012, 12:28:12, Note,4
12/11/2012, 12:28:12, Note,4
12/11/2012, 12:28:13, Note,4
12/11/2012, 12:28:13, Note,4
12/11/2012, 12:28:13, Note,4
12/11/2012, 12:28:13, Note,4
12/11/2012, 12:28:14, Note,4
12/11/2012, 12:28:14, Note,4
12/11/2012, 12:28:14, Note,4
12/11/2012, 12:28:15, Note,4
12/11/2012, 12:28:15, Note,4
12/11/2012, 12:28:15, Note,1
12/11/2012, 12:28:16, Note,1
12/11/2012, 12:28:16, Note,4
12/11/2012, 12:28:17, Note,4
12/11/2012, 12:28:17, Note,4
12/11/2012, 12:28:17, Note,4
12/11/2012, 12:28:17, Note,4
12/11/2012, 12:28:17, Note,4
12/11/2012, 12:28:18, Note,4
12/11/2012, 12:28:18, Note,4
12/11/2012, 12:28:19, Note,4
12/11/2012, 12:28:19, Note,4
12/11/2012, 12:28:19, Note,4
12/11/2012, 12:28:19, Note,4
12/11/2012, 12:28:19, Note,4
12/11/2012, 12:28:20, Note,1
12/11/2012, 12:28:20, Note,4
12/11/2012, 12:28:22, Note,4
12/11/2012, 12:28:22, Note,1
12/11/2012, 12:28:22, Note,4
12/11/2012, 12:28:23, Note,4
12/11/2012, 12:28:23, Note,4
12/11/2012, 12:28:26, Note,4
12/11/2012, 12:28:27, Note,4
12/11/2012, 12:28:27, Note,4
12/11/2012, 12:28:27, Note,4
12/11/2012, 12:28:27, Note,1
12/11/2012, 12:28:27, Note,1
12/11/2012, 12:28:30, Note,4
12/11/2012, 12:28:31, Note,1
12/11/2012, 12:28:32, Note,4
12/11/2012, 12:28:32, Note,1
12/11/2012, 12:28:32, Note,4
12/11/2012, 12:28:32, Note,4
12/11/2012, 12:28:33, Note,4
12/11/2012, 12:28:33, Note,4
12/11/2012, 12:28:33, Note,4
12/11/2012, 12:28:34, Note,1
12/11/2012, 12:28:34, Note,4
12/11/2012, 12:28:34, Note,4
12/11/2012, 12:28:34, Note,4
12/11/2012, 12:28:34, Note,1
12/11/2012, 12:28:35, Note,4
12/11/2012, 12:28:35, Note,4
12/11/2012, 12:28:35, Note,1
12/11/2012, 12:28:36, Note,4
12/11/2012, 12:28:36, Note,4
12/11/2012, 12:28:37, Note,4
12/11/2012, 12:28:37, Note,4
12/11/2012, 12:28:37, Note,4
12/11/2012, 12:28:38, Note,4
12/11/2012, 12:28:39, Note,4
12/11/2012, 12:28:39, Note,4
12/11/2012, 12:28:39, Note,4
12/11/2012, 12:28:40, Note,1
12/11/2012, 12:28:40, Note,4
12/11/2012, 12:28:40, Note,4
12/11/2012, 12:28:41, Note,1
12/11/2012, 12:28:42, Note,4
12/11/2012, 12:28:43, Note,4
12/11/2012, 12:28:43, Note,4
12/11/2012, 12:28:43, Note,4
12/11/2012, 12:28:43, Note,4
12/11/2012, 12:28:44, Note,4
12/11/2012, 12:28:44, Note,4
12/11/2012, 12:28:45, Note,4
12/11/2012, 12:28:45, Note,4
12/11/2012, 12:28:45, Note,4
12/11/2012, 12:28:45, Note,4
12/11/2012, 12:28:46, Note,4
12/11/2012, 12:28:46, Note,4
12/11/2012, 12:28:46, Note,4
12/11/2012, 12:28:46, Note,4
12/11/2012, 12:28:46, Note,4
12/11/2012, 12:28:47, Note,4
12/11/2012, 12:28:47, Note,4
12/11/2012, 12:28:47, Note,4
12/11/2012, 12:28:47, Note,1
12/11/2012, 12:28:48, Note,4
12/11/2012, 12:28:48, Note,4
12/11/2012, 12:28:48, Note,4
12/11/2012, 12:28:48, Note,4
12/11/2012, 12:28:48, Note,1
12/11/2012, 12:28:49, Note,1
12/11/2012, 12:28:49, Note,4
12/11/2012, 12:28:49, Note,4
12/11/2012, 12:28:50, Note,4
12/11/2012, 12:28:50, Note,4
12/11/2012, 12:28:51, Note,4
12/11/2012, 12:28:51, Note,1
12/11/2012, 12:28:52, Note,4
12/11/2012, 12:28:52, Note,1
12/11/2012, 12:28:53, Note,4
12/11/2012, 12:28:54, Note,4
12/11/2012, 12:28:55, Note,4
12/11/2012, 12:28:55, Note,4
12/11/2012, 12:28:55, Note,4
12/11/2012, 12:28:56, Note,4
12/11/2012, 12:28:56, Note,1
12/11/2012, 12:28:59, Note,4
12/11/2012, 12:29:00, Note,4
12/11/2012, 12:29:00, Note,1
12/11/2012, 12:29:01, Note,4
12/11/2012, 12:29:02, Note,4
12/11/2012, 12:29:02, Note,1
12/11/2012, 12:29:02, Note,4
12/11/2012, 12:29:03, Note,4
12/11/2012, 12:29:04, Note,4
12/11/2012, 12:29:04, Note,4
12/11/2012, 12:29:05, Note,4
12/11/2012, 12:29:05, Note,1
12/11/2012, 12:29:06, Note,4
12/11/2012, 12:29:06, Note,4
12/11/2012, 12:29:06, Note,4
12/11/2012, 12:29:06, Note,4
12/11/2012, 12:29:07, Note,4
12/11/2012, 12:29:07, Note,4
12/11/2012, 12:29:07, Note,4
12/11/2012, 12:29:07, Note,4
12/11/2012, 12:29:08, Note,4
12/11/2012, 12:29:08, Note,4
12/11/2012, 12:29:09, Note,4
12/11/2012, 12:29:09, Note,4
12/11/2012, 12:29:10, Note,4
12/11/2012, 12:29:10, Note,4
12/11/2012, 12:29:10, Note,4
12/11/2012, 12:29:10, Note,4
12/11/2012, 12:29:11, Note,4
12/11/2012, 12:29:11, Note,4
12/11/2012, 12:29:11, Note,4
12/11/2012, 12:29:14, Note,1
12/11/2012, 12:29:15, Note,4
12/11/2012, 12:29:16, Note,4
12/11/2012, 12:29:16, Note,1
12/11/2012, 12:29:18, Note,4
12/11/2012, 12:29:18, Note,4
12/11/2012, 12:29:18, Note,4
12/11/2012, 12:29:18, Note,4
12/11/2012, 12:29:19, Note,4
12/11/2012, 12:29:19, Note,4
12/11/2012, 12:29:20, Note,4
12/11/2012, 12:29:20, Note,4
12/11/2012, 12:29:21, Note,4
12/11/2012, 12:29:22, Note,5
12/11/2012, 12:29:22, Note,4
12/11/2012, 12:29:22, Note,4
12/11/2012, 12:29:22, Note,4
12/11/2012, 12:29:22, Note,4
12/11/2012, 12:29:23, Note,1
12/11/2012, 12:29:23, Note,1
12/11/2012, 12:29:23, Note,4
12/11/2012, 12:29:24, Note,1
12/11/2012, 12:29:24, Note,1
12/11/2012, 12:29:24, Note,4
12/11/2012, 12:29:25, Note,4
12/11/2012, 12:29:25, Note,4
12/11/2012, 12:29:26, Note,4
12/11/2012, 12:29:26, Note,4
12/11/2012, 12:29:27, Note,4
12/11/2012, 12:29:27, Note,4
12/11/2012, 12:29:28, Note,1
12/11/2012, 12:29:28, Note,4
12/11/2012, 12:29:28, Note,1
12/11/2012, 12:29:28, Note,4
12/11/2012, 12:29:29, Note,4
12/11/2012, 12:29:29, Note,1
12/11/2012, 12:29:30, Note,4
12/11/2012, 12:29:30, Note,4
12/11/2012, 12:29:31, Note,4
12/11/2012, 12:29:31, Note,4
12/11/2012, 12:29:32, Note,4
12/11/2012, 12:29:33, Note,4
12/11/2012, 12:29:34, Note,4
12/11/2012, 12:29:34, Note,4
12/11/2012, 12:29:35, Note,4
12/11/2012, 12:29:35, Note,4
12/11/2012, 12:29:35, Note,1
12/11/2012, 12:29:35, Note,1
12/11/2012, 12:29:35, Note,4
12/11/2012, 12:29:37, Note,4
12/11/2012, 12:29:38, Note,4
12/11/2012, 12:29:38, Note,4
12/11/2012, 12:29:38, Note,4
12/11/2012, 12:29:38, Note,4
12/11/2012, 12:29:39, Note,4
12/11/2012, 12:29:39, Note,4
12/11/2012, 12:29:39, Note,4
12/11/2012, 12:29:39, Note,1
12/11/2012, 12:29:40, Note,4
12/11/2012, 12:29:40, Note,4
12/11/2012, 12:29:40, Note,4
12/11/2012, 12:29:42, Note,4
12/11/2012, 12:29:42, Note,4
12/11/2012, 12:29:42, Note,4
12/11/2012, 12:29:42, Note,4
12/11/2012, 12:29:43, Note,4
12/11/2012, 12:29:43, Note,4
12/11/2012, 12:29:45, Note,4
12/11/2012, 12:29:46, Note,4
12/11/2012, 12:29:46, Note,4
12/11/2012, 12:29:46, Note,4
12/11/2012, 12:29:47, Note,1
12/11/2012, 12:29:47, Note,1
12/11/2012, 12:29:47, Note,4
12/11/2012, 12:29:47, Note,4
12/11/2012, 12:29:47, Note,4
12/11/2012, 12:29:48, Note,4
12/11/2012, 12:29:50, Note,4
12/11/2012, 12:29:50, Note,4
12/11/2012, 12:29:50, Note,4
12/11/2012, 12:29:51, Note,1
12/11/2012, 12:29:51, Note,4
12/11/2012, 12:29:52, Note,1
12/11/2012, 12:29:52, Note,4
12/11/2012, 12:29:53, Note,1
12/11/2012, 12:29:54, Note,1
12/11/2012, 12:29:54, Note,1
12/11/2012, 12:29:54, Note,1
12/11/2012, 12:29:56, Note,4
12/11/2012, 12:29:56, Note,4
12/11/2012, 12:29:56, Note,4
12/11/2012, 12:29:56, Note,4
12/11/2012, 12:29:57, Note,4
12/11/2012, 12:29:57, Note,4
12/11/2012, 12:29:57, Note,4
12/11/2012, 12:29:58, Note,4
12/11/2012, 12:29:59, Note,1
12/11/2012, 12:29:59, Note,4
12/11/2012, 12:30:00, Note,4
12/11/2012, 12:30:00, Note,1
12/11/2012, 12:30:01, Note,4
12/11/2012, 12:30:02, Note,4
12/11/2012, 12:30:02, Note,4
12/11/2012, 12:30:02, Note,4
12/11/2012, 12:30:02, Note,1
12/11/2012, 12:30:03, Note,1
12/11/2012, 12:30:03, Note,4
12/11/2012, 12:30:04, Note,4
12/11/2012, 12:30:06, Note,1
12/11/2012, 12:30:06, Note,4
12/11/2012, 12:30:07, Note,4
12/11/2012, 12:30:07, Note,4
12/11/2012, 12:30:09, Note,4
12/11/2012, 12:30:09, Note,4
12/11/2012, 12:30:10, Note,4
12/11/2012, 12:30:10, Note,1
12/11/2012, 12:30:10, Note,4
12/11/2012, 12:30:11, Note,4
12/11/2012, 12:30:12, Note,4
12/11/2012, 12:30:12, Note,4
12/11/2012, 12:30:12, Note,4
12/11/2012, 12:30:12, Note,1
12/11/2012, 12:30:13, Note,4
12/11/2012, 12:30:13, Note,4
12/11/2012, 12:30:13, Note,4
12/11/2012, 12:30:13, Note,4
12/11/2012, 12:30:13, Note,4
12/11/2012, 12:30:13, Note,4
12/11/2012, 12:30:14, Note,1
12/11/2012, 12:30:14, Note,4
12/11/2012, 12:30:15, Note,4
12/11/2012, 12:30:15, Note,4
12/11/2012, 12:30:15, Note,4
12/11/2012, 12:30:15, Note,4
12/11/2012, 12:30:16, Note,1
12/11/2012, 12:30:17, Note,4
12/11/2012, 12:30:18, Note,4
12/11/2012, 12:30:18, Note,4
12/11/2012, 12:30:19, Note,4
12/11/2012, 12:30:19, Note,1
12/11/2012, 12:30:20, Note,4
12/11/2012, 12:30:20, Note,4
12/11/2012, 12:30:20, Note,4
12/11/2012, 12:30:21, Note,1
12/11/2012, 12:30:21, Note,4
12/11/2012, 12:30:22, Note,4
12/11/2012, 12:30:23, Note,4
12/11/2012, 12:30:23, Note,4
12/11/2012, 12:30:23, Note,4
12/11/2012, 12:30:25, Note,4
12/11/2012, 12:30:25, Note,1
12/11/2012, 12:30:26, Note,4
12/11/2012, 12:30:26, Note,1
12/11/2012, 12:30:27, Note,4
12/11/2012, 12:30:27, Note,4
12/11/2012, 12:30:27, Note,4
12/11/2012, 12:30:27, Note,1
12/11/2012, 12:30:27, Note,4
12/11/2012, 12:30:28, Note,1
12/11/2012, 12:30:29, Note,4
12/11/2012, 12:30:30, Note,4
12/11/2012, 12:30:30, Note,1
12/11/2012, 12:30:31, Note,4
12/11/2012, 12:30:31, Note,4
12/11/2012, 12:30:31, Note,4
12/11/2012, 12:30:32, Note,4
12/11/2012, 12:30:32, Note,4
12/11/2012, 12:30:32, Note,4
12/11/2012, 12:30:33, Note,4
12/11/2012, 12:30:33, Note,4
12/11/2012, 12:30:33, Note,4
12/11/2012, 12:30:34, Note,4
12/11/2012, 12:30:34, Note,4
12/11/2012, 12:30:36, Note,4
12/11/2012, 12:30:36, Note,4
12/11/2012, 12:30:37, Note,4
12/11/2012, 12:30:38, Note,4
12/11/2012, 12:30:39, Note,4
12/11/2012, 12:30:39, Note,4
12/11/2012, 12:30:40, Note,4
12/11/2012, 12:30:41, Note,4
12/11/2012, 12:30:41, Note,4
12/11/2012, 12:30:41, Note,1
12/11/2012, 12:30:42, Note,4
12/11/2012, 12:30:42, Note,4
12/11/2012, 12:30:43, Note,4
12/11/2012, 12:30:43, Note,4
12/11/2012, 12:30:44, Note,4
12/11/2012, 12:30:45, Note,4
12/11/2012, 12:30:45, Note,4
12/11/2012, 12:30:46, Note,4
12/11/2012, 12:30:47, Note,4
12/11/2012, 12:30:47, Note,4
12/11/2012, 12:30:48, Note,4
12/11/2012, 12:30:49, Note,4
12/11/2012, 12:30:49, Note,4
12/11/2012, 12:30:49, Note,1
12/11/2012, 12:30:50, Note,4
12/11/2012, 12:30:50, Note,1
12/11/2012, 12:30:50, Note,1
12/11/2012, 12:30:51, Note,4
12/11/2012, 12:30:51, Note,4
12/11/2012, 12:30:52, Note,4
12/11/2012, 12:30:54, Note,4
12/11/2012, 12:30:54, Note,4
12/11/2012, 12:30:55, Note,4
12/11/2012, 12:30:55, Note,4
12/11/2012, 12:30:55, Note,1
12/11/2012, 12:30:56, Note,4
12/11/2012, 12:30:57, Note,4
12/11/2012, 12:30:57, Note,4
12/11/2012, 12:30:57, Note,4
12/11/2012, 12:30:57, Note,4
12/11/2012, 12:30:58, Note,1
12/11/2012, 12:31:00, Note,4
12/11/2012, 12:31:00, Note,4
12/11/2012, 12:31:02, Note,4
12/11/2012, 12:31:03, Note,4
12/11/2012, 12:31:03, Note,4
12/11/2012, 12:31:05, Note,4
12/11/2012, 12:31:05, Note,4
12/11/2012, 12:31:06, Note,4
12/11/2012, 12:31:07, Note,4
12/11/2012, 12:31:07, Note,4
12/11/2012, 12:31:07, Note,4
12/11/2012, 12:31:07, Note,4
12/11/2012, 12:31:08, Note,4
12/11/2012, 12:31:08, Note,4
12/11/2012, 12:31:08, Note,1
12/11/2012, 12:31:09, Note,4
12/11/2012, 12:31:09, Note,4
12/11/2012, 12:31:10, Note,4
12/11/2012, 12:31:11, Note,4
12/11/2012, 12:31:11, Note,4
12/11/2012, 12:31:12, Note,4
12/11/2012, 12:31:12, Note,4
12/11/2012, 12:31:12, Note,4
12/11/2012, 12:31:12, Note,4
12/11/2012, 12:31:14, Note,1
12/11/2012, 12:31:14, Note,4
12/11/2012, 12:31:14, Note,4
12/11/2012, 12:31:15, Note,1
12/11/2012, 12:31:15, Note,1
12/11/2012, 12:31:17, Note,4
12/11/2012, 12:31:18, Note,4
12/11/2012, 12:31:19, Note,4
12/11/2012, 12:31:19, Note,4
12/11/2012, 12:31:19, Note,4
12/11/2012, 12:31:20, Note,4
12/11/2012, 12:31:21, Note,4
12/11/2012, 12:31:22, Note,4
12/11/2012, 12:31:23, Note,1
12/11/2012, 12:31:24, Note,4
12/11/2012, 12:31:25, Note,1
12/11/2012, 12:31:25, Note,1
12/11/2012, 12:31:26, Note,4
12/11/2012, 12:31:26, Note,4
12/11/2012, 12:31:27, Note,4
12/11/2012, 12:31:28, Note,1
12/11/2012, 12:31:29, Note,4
12/11/2012, 12:31:29, Note,4
12/11/2012, 12:31:32, Note,4
12/11/2012, 12:31:33, Note,4
12/11/2012, 12:31:33, Note,4
12/11/2012, 12:31:33, Note,4
12/11/2012, 12:31:35, Note,4
12/11/2012, 12:31:35, Note,4
12/11/2012, 12:31:36, Note,4
12/11/2012, 12:31:36, Note,4
12/11/2012, 12:31:37, Note,4
12/11/2012, 12:31:38, Note,4
12/11/2012, 12:31:38, Note,4
12/11/2012, 12:31:40, Note,4
12/11/2012, 12:31:40, Note,4
12/11/2012, 12:31:42, Note,4
12/11/2012, 12:31:42, Note,1
12/11/2012, 12:31:43, Note,4
12/11/2012, 12:31:44, Note,4
12/11/2012, 12:31:45, Note,4
12/11/2012, 12:31:45, Note,4
12/11/2012, 12:31:45, Note,4
12/11/2012, 12:31:46, Note,4
12/11/2012, 12:31:47, Note,4
12/11/2012, 12:31:47, Note,4
12/11/2012, 12:31:47, Note,4
12/11/2012, 12:31:47, Note,4
12/11/2012, 12:31:47, Note,1
12/11/2012, 12:31:48, Note,4
12/11/2012, 12:31:49, Note,4
12/11/2012, 12:31:51, Note,4
12/11/2012, 12:31:51, Note,4
12/11/2012, 12:31:52, Note,4
12/11/2012, 12:31:52, Note,4
12/11/2012, 12:31:54, Note,1
12/11/2012, 12:31:55, Note,4
12/11/2012, 12:31:55, Note,4
12/11/2012, 12:31:55, Note,4
12/11/2012, 12:31:56, Note,4
12/11/2012, 12:31:56, Note,4
12/11/2012, 12:31:57, Note,4
12/11/2012, 12:31:57, Note,4
12/11/2012, 12:31:57, Note,1
12/11/2012, 12:31:58, Note,1
12/11/2012, 12:31:58, Note,4
12/11/2012, 12:31:58, Note,1
12/11/2012, 12:31:59, Note,1
12/11/2012, 12:31:59, Note,1
12/11/2012, 12:31:59, Note,4
12/11/2012, 12:32:00, Note,4
12/11/2012, 12:32:01, Note,1
12/11/2012, 12:32:02, Note,4
12/11/2012, 12:32:02, Note,4
12/11/2012, 12:32:02, Note,4
12/11/2012, 12:32:03, Note,1
12/11/2012, 12:32:04, Note,4
12/11/2012, 12:32:04, Note,4
12/11/2012, 12:32:04, Note,1
12/11/2012, 12:32:04, Note,4
12/11/2012, 12:32:06, Note,4
12/11/2012, 12:32:06, Note,4
12/11/2012, 12:32:07, Note,4
12/11/2012, 12:32:10, Note,4
12/11/2012, 12:32:11, Note,4
12/11/2012, 12:32:12, Note,4
12/11/2012, 12:32:13, Note,4
12/11/2012, 12:32:13, Note,4
12/11/2012, 12:32:14, Note,4
12/11/2012, 12:32:14, Note,4
12/11/2012, 12:32:14, Note,4
12/11/2012, 12:32:15, Note,4
12/11/2012, 12:32:15, Note,4
12/11/2012, 12:32:15, Note,4
12/11/2012, 12:32:15, Note,4
12/11/2012, 12:32:16, Note,4
12/11/2012, 12:32:16, Note,4
12/11/2012, 12:32:16, Note,4
12/11/2012, 12:32:17, Note,1
12/11/2012, 12:32:20, Note,4
12/11/2012, 12:32:20, Note,4
12/11/2012, 12:32:21, Note,4
12/11/2012, 12:32:21, Note,1
12/11/2012, 12:32:21, Note,4
12/11/2012, 12:32:21, Note,4
12/11/2012, 12:32:22, Note,4
12/11/2012, 12:32:23, Note,4
12/11/2012, 12:32:23, Note,4
12/11/2012, 12:32:23, Note,4
12/11/2012, 12:32:23, Note,1
12/11/2012, 12:32:25, Note,4
12/11/2012, 12:32:25, Note,4
12/11/2012, 12:32:25, Note,4
12/11/2012, 12:32:26, Note,4
12/11/2012, 12:32:26, Note,4
12/11/2012, 12:32:26, Note,4
12/11/2012, 12:32:26, Note,1
12/11/2012, 12:32:27, Note,4
12/11/2012, 12:32:27, Note,4
12/11/2012, 12:32:28, Note,4
12/11/2012, 12:32:28, Note,4
12/11/2012, 12:32:29, Note,4
12/11/2012, 12:32:29, Note,1
12/11/2012, 12:32:29, Note,4
12/11/2012, 12:32:30, Note,4
12/11/2012, 12:32:30, Note,4
12/11/2012, 12:32:33, Note,4
12/11/2012, 12:32:33, Note,4
12/11/2012, 12:32:33, Note,1
12/11/2012, 12:32:33, Note,1
12/11/2012, 12:32:34, Note,4
12/11/2012, 12:32:34, Note,4
12/11/2012, 12:32:35, Note,4
12/11/2012, 12:32:35, Note,1
12/11/2012, 12:32:35, Note,4
12/11/2012, 12:32:36, Note,4
12/11/2012, 12:32:36, Note,4
12/11/2012, 12:32:36, Note,4
12/11/2012, 12:32:36, Note,1
12/11/2012, 12:32:37, Note,4
12/11/2012, 12:32:37, Note,4
12/11/2012, 12:32:37, Note,1
12/11/2012, 12:32:38, Note,4
12/11/2012, 12:32:39, Note,4
12/11/2012, 12:32:39, Note,4
12/11/2012, 12:32:40, Note,4
12/11/2012, 12:32:40, Note,1
12/11/2012, 12:32:42, Note,4
12/11/2012, 12:32:42, Note,1
12/11/2012, 12:32:42, Note,4
12/11/2012, 12:32:42, Note,4
12/11/2012, 12:32:42, Note,4
12/11/2012, 12:32:43, Note,4
12/11/2012, 12:32:43, Note,4
12/11/2012, 12:32:45, Note,4
12/11/2012, 12:32:45, Note,4
12/11/2012, 12:32:46, Note,1
12/11/2012, 12:32:46, Note,4
12/11/2012, 12:32:46, Note,4
12/11/2012, 12:32:47, Note,4
12/11/2012, 12:32:47, Note,1
12/11/2012, 12:32:47, Note,1
12/11/2012, 12:32:49, Note,4
12/11/2012, 12:32:51, Note,4
12/11/2012, 12:32:51, Note,4
12/11/2012, 12:32:52, Note,4
12/11/2012, 12:32:52, Note,4
12/11/2012, 12:32:54, Note,4
12/11/2012, 12:32:56, Note,4
12/11/2012, 12:32:56, Note,4
12/11/2012, 12:32:56, Note,1
12/11/2012, 12:32:57, Note,4
12/11/2012, 12:32:58, Note,4
12/11/2012, 12:32:58, Note,4
12/11/2012, 12:32:59, Note,4
12/11/2012, 12:32:59, Note,4
12/11/2012, 12:32:59, Note,4
12/11/2012, 12:32:59, Note,4
12/11/2012, 12:33:01, Note,4
12/11/2012, 12:33:01, Note,4
12/11/2012, 12:33:01, Note,4
12/11/2012, 12:33:02, Note,1
12/11/2012, 12:33:02, Note,4
12/11/2012, 12:33:02, Note,4
12/11/2012, 12:33:03, Note,4
12/11/2012, 12:33:03, Note,4
12/11/2012, 12:33:04, Note,4
12/11/2012, 12:33:05, Note,4
12/11/2012, 12:33:05, Note,1
12/11/2012, 12:33:05, Note,1
12/11/2012, 12:33:05, Note,4
12/11/2012, 12:33:06, Note,4
12/11/2012, 12:33:06, Note,4
12/11/2012, 12:33:08, Note,4
12/11/2012, 12:33:09, Note,4
12/11/2012, 12:33:10, Note,4
12/11/2012, 12:33:12, Note,4
12/11/2012, 12:33:12, Note,4
12/11/2012, 12:33:13, Note,4
12/11/2012, 12:33:13, Note,4
12/11/2012, 12:33:13, Note,4
12/11/2012, 12:33:13, Note,4
12/11/2012, 12:33:14, Note,4
12/11/2012, 12:33:14, Note,4
12/11/2012, 12:33:15, Note,4
12/11/2012, 12:33:16, Note,4
12/11/2012, 12:33:16, Note,4
12/11/2012, 12:33:18, Note,4
12/11/2012, 12:33:18, Note,1
12/11/2012, 12:33:19, Note,4
12/11/2012, 12:33:19, Note,4
12/11/2012, 12:33:22, Note,4
12/11/2012, 12:33:22, Note,1
12/11/2012, 12:33:23, Note,4
12/11/2012, 12:33:24, Note,4
12/11/2012, 12:33:24, Note,4
12/11/2012, 12:33:24, Note,4
12/11/2012, 12:33:24, Note,4
12/11/2012, 12:33:24, Note,4
12/11/2012, 12:33:26, Note,4
12/11/2012, 12:33:26, Note,4
12/11/2012, 12:33:27, Note,4
12/11/2012, 12:33:27, Note,1
12/11/2012, 12:33:29, Note,1
12/11/2012, 12:33:31, Note,4
12/11/2012, 12:33:31, Note,1
12/11/2012, 12:33:32, Note,4
12/11/2012, 12:33:32, Note,4
12/11/2012, 12:33:33, Note,4
12/11/2012, 12:33:33, Note,1
12/11/2012, 12:33:34, Note,4
12/11/2012, 12:33:35, Note,4
12/11/2012, 12:33:37, Note,4
12/11/2012, 12:33:37, Note,1
12/11/2012, 12:33:38, Note,4
12/11/2012, 12:33:38, Note,4
12/11/2012, 12:33:38, Note,4
12/11/2012, 12:33:40, Note,1
12/11/2012, 12:33:41, Note,4
12/11/2012, 12:33:41, Note,4
12/11/2012, 12:33:41, Note,4
12/11/2012, 12:33:42, Note,4
12/11/2012, 12:33:44, Note,4
12/11/2012, 12:33:45, Note,4
12/11/2012, 12:33:47, Note,4
12/11/2012, 12:33:47, Note,1
12/11/2012, 12:33:47, Note,4
12/11/2012, 12:33:50, Note,4
12/11/2012, 12:33:52, Note,4
12/11/2012, 12:33:53, Note,4
12/11/2012, 12:33:53, Note,4
12/11/2012, 12:33:53, Note,4
12/11/2012, 12:33:53, Note,4
12/11/2012, 12:33:53, Note,4
